,shipment_id,Type,Pieces,Weight,box_original,box_final,pack_date_time,Status,pick_date_time,pick_pack_time,same_box,pieces_over_1,session
25988,URXTVtDLpB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:48:09,Packed On Time,2022-05-13 06:58:14,49.92,True,False,Early Morning
25989,UR1w7fgLdB,STANDARD,1,0.39,LS1,LS1,2022-05-13 16:19:26,Packed On Time,2022-05-13 14:37:09,102.28,True,False,Noon
25990,UR1SzsLLhB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:47:26,Packed On Time,2022-05-13 06:58:45,48.68,True,False,Early Morning
25991,UR3pZtJLXB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:46:44,Packed On Time,2022-05-13 06:58:58,47.77,True,False,Early Morning
25992,UR3VMjWL3B,STANDARD,1,2.88,N23,CUSTOMBOX,2022-05-13 13:58:19,Packed On Time,2022-05-13 13:15:27,42.87,False,False,Noon
25993,URcJHqmLLB,STANDARD,1,1.04,N14,N14,2022-05-13 11:01:21,Packed On Time,2022-05-13 08:52:55,128.43,True,False,Morning
25994,URcKQtXLZB,STANDARD,1,6.299,K20,K20,2022-05-13 09:11:52,Packed On Time,2022-05-13 07:39:11,92.68,True,False,Morning
25995,URnV8jWL3B,MITEM,2,5.76,N23,,2022-05-13 17:10:28,Packed On Time,2022-05-13 13:12:23,238.08,False,True,Eve
25996,URCppyD0GB,STANDARD,1,7.179,N16,N16,2022-05-13 09:52:58,Packed On Time,2022-05-13 07:35:02,137.93,True,False,Morning
25997,URCWjYY0PB,STANDARD,1,1.48,SIOC,CUSTOMBOX,2022-05-13 07:57:25,Packed On Time,2022-05-13 07:01:03,56.37,False,False,Early Morning
25998,URC1JDP0hB,STANDARD,1,6.329,N16,N16,2022-05-13 12:34:14,Packed On Time,2022-05-13 08:58:12,216.03,True,False,Morning
25999,URJSlfyL6B,STANDARD,1,11.239,N17,SIOC,2022-05-13 09:16:11,Packed On Time,2022-05-13 07:35:29,100.7,False,False,Morning
26000,URJW1CfL82B,STANDARD,1,11.419,SIOC,SIOC,2022-05-13 07:59:29,Packed On Time,2022-05-13 07:23:44,35.75,True,False,Early Morning
26001,URNZJwK0QB,STANDARD,1,2.64,N5,N5,2022-05-13 07:53:35,Packed On Time,2022-05-13 07:27:13,26.37,True,False,Early Morning
26002,URXhRR0082B,STANDARD,1,0.759,LS2,N23,2022-05-13 11:10:16,Packed On Time,2022-05-13 08:50:41,139.58,False,False,Morning
26003,URXM00RG3B,STANDARD,1,5.44,SIOC,SIOC,2022-05-13 09:21:45,Packed On Time,2022-05-13 08:24:13,57.53,True,False,Morning
26004,UR3CVhCLwB,STANDARD,1,1.27,N0,N0,2022-05-13 09:45:41,Packed On Time,2022-05-13 07:09:25,156.27,True,False,Morning
26005,UR6CJN30CB,STANDARD,1,5.6,N30,N30,2022-05-16 11:34:27,Packed On Time,2022-05-16 10:21:16,73.18,True,False,Morning
26006,URcl0CbLQB,STANDARD,1,1.479,N5,N5,2022-05-13 10:12:55,Packed On Time,2022-05-13 07:51:22,141.55,True,False,Morning
26007,URcC5g8LTB,STANDARD,1,1.9,N1,N5,2022-05-13 12:45:52,Packed On Time,2022-05-13 11:28:05,77.78,False,False,Morning
26008,URcF5hLLyB,MITEM,8,5.2,N19,,2022-05-13 15:13:40,Packed On Time,2022-05-13 10:48:55,264.75,False,True,Noon
26009,URcQnf82LNB,STANDARD,1,4.0,SIOC,SIOC,2022-05-13 10:30:56,Packed On Time,2022-05-13 06:55:21,215.58,True,False,Morning
26010,URwbZpWGvB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:50:04,Packed On Time,2022-05-13 06:59:07,50.95,True,False,Early Morning
26011,URwt8GHLqB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:49:22,Packed On Time,2022-05-13 06:59:21,50.02,True,False,Early Morning
26012,URw3YWvLsB,STANDARD,1,8.439,SIOC,SIOC,2022-05-13 11:57:18,Packed On Time,2022-05-13 09:55:49,121.48,True,False,Morning
26013,URGfLd0LZB,STANDARD,1,3.7,N10,N10,2022-05-13 18:37:50,Packed On Time,2022-05-13 15:39:26,178.4,True,False,Eve
26014,URJvyGGLnB,MITEM,2,20.818,N28,,2022-05-13 08:20:36,Packed On Time,2022-05-13 06:33:34,107.03,False,True,Early Morning
26015,URVwjWvG4B,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:48:50,Packed On Time,2022-05-13 06:59:32,49.3,True,False,Early Morning
26016,URXpZNm0lB,MITEM,2,1.42,N1,,2022-05-13 15:47:32,Packed On Time,2022-05-13 09:39:56,367.6,False,True,Noon
26017,UR3jYpGL3B,STANDARD,1,2.64,N5,N5,2022-05-13 12:30:16,Packed On Time,2022-05-13 10:44:10,106.1,True,False,Morning
26018,URcvnGGLnB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:56:43,Packed On Time,2022-05-13 06:59:45,56.97,True,False,Early Morning
26019,URc82HfYLqB,STANDARD,1,2.32,N26,SIOC,2022-05-13 17:17:34,Packed On Time,2022-05-13 16:02:23,75.18,False,False,Eve
26020,URw7MfkLkB,STANDARD,1,1.0,N5,N5,2022-05-13 08:28:12,Packed On Time,2022-05-13 07:08:48,79.4,True,False,Early Morning
26021,URGz0NF0qB,STANDARD,1,4.59,N14,N14,2022-05-13 09:44:49,Packed On Time,2022-05-13 08:16:32,88.28,True,False,Morning
26022,URGQVb20BB,STANDARD,1,1.75,N14,N14,2022-05-13 11:18:11,Packed On Time,2022-05-13 08:32:31,165.67,True,False,Morning
26023,URNmJ8yLrB,MITEM,4,6.8,N28,,2022-05-13 14:27:11,Packed On Time,2022-05-13 09:36:04,291.12,False,True,Noon
26024,URNYzQS082B,STANDARD,1,10.119,SIOC,SIOC,2022-05-13 14:37:47,Packed On Time,2022-05-13 09:42:21,295.43,True,False,Noon
26025,URXt0g5LHB,STANDARD,1,2.47,K20,K20,2022-05-13 13:05:09,Packed On Time,2022-05-13 10:34:14,150.92,True,False,Noon
26026,URX2RnxLZB,STANDARD,1,2.399,SIOC,SIOC,2022-05-13 09:14:58,Packed On Time,2022-05-13 07:25:00,109.97,True,False,Morning
26027,UR1kXfvLzB,STANDARD,1,4.31,N6,N6,2022-05-13 16:56:26,Packed On Time,2022-05-13 14:45:28,130.97,True,False,Noon
26028,UR3pkyD0GB,STANDARD,1,7.179,N16,N16,2022-05-13 09:55:03,Packed On Time,2022-05-13 07:35:22,139.68,True,False,Morning
26029,UR3PRvB0FB,STANDARD,1,5.2,SIOC,SIOC,2022-05-13 09:08:35,Packed On Time,2022-05-13 07:38:58,89.62,True,False,Morning
26030,UR6xJDr0fB,STANDARD,1,4.36,SIOC,SIOC,2022-05-19 17:15:36,Packed On Time,2022-05-18 20:13:49,1261.78,True,False,Eve
26031,URcwPWvG4B,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:57:25,Packed On Time,2022-05-13 06:59:58,57.45,True,False,Early Morning
26032,URgzFhgLJB,STANDARD,1,3.32,N6,N6,2022-05-13 12:42:12,Packed On Time,2022-05-13 12:16:08,26.07,True,False,Morning
26033,URnyZDs0jB,STANDARD,1,3.24,SIOC,SIOC,2022-05-13 12:27:27,Packed On Time,2022-05-13 08:55:42,211.75,True,False,Morning
26034,URn7GFT0wB,STANDARD,1,0.34,N1,N1,2022-05-15 10:27:28,Packed On Time,2022-05-15 09:50:14,37.23,True,False,Morning
26035,URwtPWYLGB,STANDARD,1,2.1,SIOC,SIOC,2022-05-13 15:53:33,Packed On Time,2022-05-13 09:41:14,372.32,True,False,Noon
26036,URwRFNN0sB,STANDARD,1,3.86,SIOC,SIOC,2022-05-13 10:03:12,Packed On Time,2022-05-13 07:58:08,125.07,True,False,Morning
26037,URwRYGmLsB,STANDARD,1,10.319,N30,SIOC,2022-05-13 17:23:11,Packed On Time,2022-05-13 16:36:18,46.88,False,False,Eve
26038,URCjyQy0nB,STANDARD,1,4.83,K20,K20,2022-05-13 12:57:07,Packed On Time,2022-05-13 12:02:26,54.68,True,False,Morning
26039,URGdLNR0BB,STANDARD,1,4.22,N28,N28,2022-05-13 10:07:43,Packed On Time,2022-05-13 07:48:12,139.52,True,False,Morning
26040,URGxfNX0LB,STANDARD,1,1.659,N1,N1,2022-05-13 09:39:05,Packed On Time,2022-05-13 08:05:14,93.85,True,False,Morning
26041,URG6Qbf0cB,MITEM,2,4.4,N28,,2022-05-16 08:37:02,Packed On Time,2022-05-16 07:57:14,39.8,False,True,Early Morning
26042,URNdhDd0yB,STANDARD,1,0.84,EX1,EX1,2022-05-16 11:21:58,Packed On Time,2022-05-16 07:36:07,225.85,True,False,Morning
26043,URNs1Vt0HB,STANDARD,1,0.66,LS2,LS2,2022-05-13 09:32:09,Packed On Time,2022-05-13 07:38:40,113.48,True,False,Morning
26044,URVvqGGLnB,MITEM,2,20.818,N28,,2022-05-13 08:32:54,Packed On Time,2022-05-13 06:32:18,120.6,False,True,Early Morning
26045,URXMYG1LDB,STANDARD,1,3.28,EX2,EX2,2022-05-13 10:43:35,Packed On Time,2022-05-13 09:00:39,102.93,True,False,Morning
26046,UR1LlGsL82B,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:58:06,Packed On Time,2022-05-13 07:00:07,57.98,True,False,Early Morning
26047,UR1RNNk0TB,STANDARD,1,0.94,N0,N0,2022-05-13 10:47:30,Packed On Time,2022-05-13 08:35:34,131.93,True,False,Morning
26048,UR3qMGJLMB,STANDARD,1,5.6,N30,SIOC,2022-05-15 11:51:56,Packed On Time,2022-05-15 10:14:24,97.53,False,False,Morning
26049,URw6fRQ0KB,STANDARD,1,1.23,N16,N17,2022-05-13 14:10:32,Packed On Time,2022-05-13 12:58:04,72.47,False,False,Noon
26050,URw6MdQL6B,STANDARD,1,8.789,N17,N17,2022-05-16 08:46:39,Packed On Time,2022-05-16 08:13:38,33.02,True,False,Early Morning
26051,URCfsNg0mB,STANDARD,1,4.92,N7,N7,2022-05-13 14:26:40,Packed On Time,2022-05-13 10:02:54,263.77,True,False,Noon
26052,URC2hNH0WB,STANDARD,1,9.379,SIOC,SIOC,2022-05-13 09:39:05,Packed On Time,2022-05-13 08:16:27,82.63,True,False,Morning
26053,URVmqbz0jB,STANDARD,1,6.339,SIOC,SIOC,2022-05-13 13:11:25,Packed On Time,2022-05-13 11:29:47,101.63,True,False,Noon
26054,URV1sskLtB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:58:27,Packed On Time,2022-05-13 07:00:31,57.93,True,False,Early Morning
26055,URV824bH0QB,STANDARD,1,1.7,SIOC,SIOC,2022-05-13 09:27:48,Packed On Time,2022-05-13 07:34:11,113.62,True,False,Morning
26056,URXQnHF0hB,STANDARD,1,5.26,SIOC,SIOC,2022-05-13 09:36:49,Packed On Time,2022-05-13 08:46:06,50.72,True,False,Morning
26057,UR3jVhKLxB,STANDARD,1,9.449,N17,N17,2022-05-13 10:11:42,Packed On Time,2022-05-13 08:46:15,85.45,True,False,Morning
26058,UR3M33KL2B,STANDARD,1,2.68,N5,N5,2022-05-13 08:21:17,Packed On Time,2022-05-13 07:50:23,30.9,True,False,Early Morning
26059,URcP82D20qB,STANDARD,1,7.949,SIOC,SIOC,2022-05-13 15:00:01,Packed On Time,2022-05-13 13:16:39,103.37,True,False,Noon
26060,URg8HN50LB,STANDARD,1,3.31,SIOC,SIOC,2022-05-13 12:00:28,Packed On Time,2022-05-13 10:22:34,97.9,True,False,Morning
26061,URnQFCYGKB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 07:58:58,Packed On Time,2022-05-13 07:02:35,56.38,True,False,Early Morning
26062,URCbdbm0tB,STANDARD,1,5.0,SIOC,SIOC,2022-05-13 08:16:36,Packed On Time,2022-05-13 08:01:06,15.5,True,False,Early Morning
26063,URGd5nrLMB,STANDARD,1,0.72,N0,N0,2022-05-13 09:41:10,Packed On Time,2022-05-13 07:13:40,147.5,True,False,Morning
26064,URGGFDR0zB,STANDARD,1,4.89,SIOC,SIOC,2022-05-13 11:56:15,Packed On Time,2022-05-13 10:12:57,103.3,True,False,Morning
26065,URG582hNLGB,STANDARD,1,3.58,N1,N1,2022-05-13 09:42:44,Packed On Time,2022-05-13 07:46:48,115.93,True,False,Morning
26066,URXbGCdL3B,STANDARD,1,10.319,N30,CUSTOMBOX,2022-05-16 08:33:00,Packed On Time,2022-05-16 08:07:21,25.65,False,False,Early Morning
26067,URXTGb400B,STANDARD,1,1.38,EX1,EX1,2022-05-16 09:05:53,Packed On Time,2022-05-16 08:11:25,54.47,True,False,Morning
26068,UR1VgB40WB,STANDARD,1,1.28,N10,N10,2022-05-14 17:06:03,Packed On Time,2022-05-14 15:58:46,67.28,True,False,Eve
26069,UR13DrbLtB,STANDARD,1,1.06,N1,N5,2022-05-13 09:14:58,Packed On Time,2022-05-13 07:41:31,93.45,False,False,Morning
26070,URchfBV0ZB,STANDARD,1,7.539,SIOC,SIOC,2022-05-13 10:17:36,Packed On Time,2022-05-13 08:59:42,77.9,True,False,Morning
26071,URcQvF10pB,STANDARD,1,2.75,N5,N5,2022-05-16 09:00:15,Packed On Time,2022-05-16 08:03:40,56.58,True,False,Morning
26072,URgrWg0LHB,STANDARD,1,6.459,K20,K20,2022-05-13 15:08:18,Packed On Time,2022-05-13 13:25:49,102.48,True,False,Noon
26073,URgvFG4LJB,STANDARD,1,3.44,SIOC,SIOC,2022-05-16 08:38:15,Packed On Time,2022-05-16 08:14:45,23.5,True,False,Early Morning
26074,URgxVXxG6B,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:00:33,Packed On Time,2022-05-13 07:02:44,57.82,True,False,Early Morning
26075,URn1PWtLYB,STANDARD,1,2.24,K20,K20,2022-05-13 08:01:35,Packed On Time,2022-05-13 07:07:42,53.88,True,False,Early Morning
26076,URn43hCLZB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 12:19:05,Packed On Time,2022-05-13 08:52:45,206.33,True,False,Morning
26077,URn6MCYL4B,STANDARD,1,2.12,SIOC,SIOC,2022-05-13 09:51:14,Packed On Time,2022-05-13 07:55:16,115.97,True,False,Morning
26078,URw8PhbLBB,STANDARD,1,3.64,N1,N1,2022-05-13 09:21:03,Packed On Time,2022-05-13 07:25:48,115.25,True,False,Morning
26079,URVcg2r0SB,STANDARD,1,5.03,N19,N19,2022-05-15 10:21:44,Packed On Time,2022-05-15 09:56:20,25.4,True,False,Morning
26080,URVhSYl0KB,STANDARD,1,5.06,N19,SIOC,2022-05-16 08:22:02,Packed On Time,2022-05-16 07:43:19,38.72,False,False,Early Morning
26081,UR1bhdkL0B,STANDARD,1,3.98,N14,N14,2022-05-13 08:23:10,Packed On Time,2022-05-13 07:14:21,68.82,True,False,Early Morning
26082,UR1WsxFLZB,STANDARD,1,2.81,N16,N16,2022-05-13 07:46:23,Packed On Time,2022-05-13 07:35:45,10.63,True,False,Early Morning
26083,URcHRJLLKB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:01:04,Packed On Time,2022-05-13 07:03:16,57.8,True,False,Early Morning
26084,URg5WbR0mB,STANDARD,1,7.399,N19,N19,2022-05-13 12:16:08,Packed On Time,2022-05-13 10:58:37,77.52,True,False,Morning
26085,URncCNv0SB,STANDARD,1,9.619,SIOC,SIOC,2022-05-16 06:33:59,Packed On Time,2022-05-15 14:27:17,966.7,True,False,Early Morning
26086,URnL0mNGLB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:37:26,Packed On Time,2022-05-13 07:03:29,93.95,True,False,Early Morning
26087,URwQwpfGcB,STANDARD,1,5.78,N23,N23,2022-05-13 10:30:25,Packed On Time,2022-05-13 06:50:36,219.82,True,False,Morning
26088,URCQJq4LYB,STANDARD,1,9.099,SIOC,SIOC,2022-05-13 09:29:43,Packed On Time,2022-05-13 09:00:28,29.25,True,False,Morning
26089,URNJpghL82B,STANDARD,1,7.415,SIOC,SIOC,2022-05-13 09:34:34,Packed On Time,2022-05-13 07:00:49,153.75,True,False,Morning
26090,URVpSy80GB,STANDARD,1,7.179,N16,N16,2022-05-13 09:39:16,Packed On Time,2022-05-13 06:53:50,165.43,True,False,Morning
26091,URVJDZwLNB,MITEM,2,3.92,N6,,2022-05-13 08:36:55,Packed On Time,2022-05-13 06:39:16,117.65,False,True,Early Morning
26092,URX0LYK0rB,STANDARD,1,1.34,SIOC,SIOC,2022-05-16 08:21:08,Packed On Time,2022-05-16 08:10:39,10.48,True,False,Early Morning
26093,URX2ChCLpB,STANDARD,1,4.01,K20,K20,2022-05-13 09:17:35,Packed On Time,2022-05-13 07:32:36,104.98,True,False,Morning
26094,UR1JjBh0jB,STANDARD,1,9.759,SIOC,SIOC,2022-05-13 11:37:54,Packed On Time,2022-05-13 11:12:20,25.57,True,False,Morning
26095,UR6M40wLFB,STANDARD,1,7.229,N19,N17,2022-05-16 08:36:31,Packed On Time,2022-05-16 07:46:03,50.47,False,False,Early Morning
26096,URcGMF40MB,STANDARD,1,3.74,N26,N27,2022-05-16 09:00:04,Packed On Time,2022-05-16 07:38:18,81.77,False,False,Morning
26097,URcNCNQ0WB,STANDARD,1,15.399,N19,N19,2022-05-13 07:54:17,Packed On Time,2022-05-13 07:11:58,42.32,True,False,Early Morning
26098,URgtWbV00B,STANDARD,1,9.099,SIOC,SIOC,2022-05-13 10:58:27,Packed On Time,2022-05-13 08:31:46,146.68,True,False,Morning
26099,URg5fhMLRB,STANDARD,1,2.47,K20,K20,2022-05-13 17:14:37,Packed On Time,2022-05-13 16:37:43,36.9,True,False,Eve
26100,URnxLNK0nB,STANDARD,1,5.44,SIOC,CUSTOMBOX,2022-05-16 08:44:53,Packed On Time,2022-05-16 07:59:47,45.1,False,False,Early Morning
26101,URwTYNN0xB,STANDARD,1,3.079,SIOC,SIOC,2022-05-16 10:48:55,Packed On Time,2022-05-16 07:45:57,182.97,True,False,Morning
26102,URC5hhkLTB,MITEM,2,9.66,N17,,2022-05-13 16:02:19,Packed late Slam,2022-05-13 10:43:34,318.75,False,True,Noon
26103,URGhWJWLWB,STANDARD,1,3.44,SIOC,SIOC,2022-05-13 09:33:32,Packed On Time,2022-05-13 08:14:01,79.52,True,False,Morning
26104,URGqPZhLPB,STANDARD,1,0.61,N5,N5,2022-05-13 12:04:08,Packed On Time,2022-05-13 11:23:24,40.73,True,False,Morning
26105,UR37WNq0HB,MITEM,3,9.36,N31,,2022-05-13 10:08:04,Packed On Time,2022-05-13 08:28:53,99.18,False,True,Morning
26106,UR6v2wV0bB,STANDARD,1,1.05,NOBOX,CUSTOMBOX,2022-05-16 06:20:19,Packed On Time,2022-05-15 14:13:19,967.0,False,False,Early Morning
26107,URgk0b82LMB,STANDARD,1,5.1,SIOC,SIOC,2022-05-13 10:25:56,Packed On Time,2022-05-13 08:14:16,131.67,True,False,Morning
26108,URgPYFt0vB,MITEM,2,3.92,N5,,2022-05-13 16:23:25,Packed On Time,2022-05-13 13:12:21,191.07,False,True,Noon
26109,URwl5Bl0WB,STANDARD,1,1.499,N26,N31,2022-05-13 14:14:00,Packed On Time,2022-05-13 13:01:14,72.77,False,False,Noon
26110,URwLC1sLDB,STANDARD,1,1.479,N5,N5,2022-05-13 10:05:59,Packed On Time,2022-05-13 07:42:49,143.17,True,False,Morning
26111,URCdjSfL1B,STANDARD,1,10.409,SIOC,SIOC,2022-05-16 08:19:23,Packed On Time,2022-05-16 07:53:59,25.4,True,False,Early Morning
26112,URGV8SqLXB,STANDARD,1,2.7,SIOC,SIOC,2022-05-13 08:33:26,Packed On Time,2022-05-13 08:05:04,28.37,True,False,Early Morning
26113,URNDxcj0GB,STANDARD,1,6.899,N16,SIOC,2022-05-13 08:05:44,Packed On Time,2022-05-13 07:24:25,41.32,False,False,Early Morning
26114,URN5KhHLzB,STANDARD,1,18.599,N28,SIOC,2022-05-15 09:56:07,Packed On Time,2022-05-15 09:20:55,35.2,False,False,Morning
26115,URN82h2j0vB,MITEM,2,4.14,N5,,2022-05-13 08:33:15,Packed On Time,2022-05-13 06:40:24,112.85,False,True,Early Morning
26116,URXlH0XLSB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:28:53,Packed On Time,2022-05-13 06:47:59,100.9,True,False,Early Morning
26117,URXnFSYLLB,STANDARD,1,6.11,SIOC,SIOC,2022-05-13 10:34:11,Packed On Time,2022-05-13 08:27:14,126.95,True,False,Morning
26118,URX6HTzLpB,STANDARD,1,6.899,N16,SIOC,2022-05-13 08:05:02,Packed On Time,2022-05-13 07:24:46,40.27,False,False,Early Morning
26119,UR3WZN70dB,STANDARD,1,11.419,SIOC,SIOC,2022-05-13 10:01:17,Packed On Time,2022-05-13 08:10:43,110.57,True,False,Morning
26120,UR6xd07LvB,STANDARD,1,1.239,N23,N23,2022-05-13 09:12:54,Packed On Time,2022-05-13 07:38:59,93.92,True,False,Morning
26121,URcWk8HLtB,STANDARD,1,1.55,N23,N23,2022-05-13 16:39:50,Packed On Time,2022-05-13 14:49:21,110.48,True,False,Noon
26122,URgJRkl0nB,STANDARD,1,0.58,N23,N23,2022-05-16 10:56:17,Packed On Time,2022-05-16 08:31:03,145.23,True,False,Morning
26123,URnwGHl0hB,STANDARD,1,3.36,N5,N5,2022-05-13 09:14:27,Packed On Time,2022-05-13 07:22:41,111.77,True,False,Morning
26124,URnJ3RZ0nB,STANDARD,1,3.519,N28,SIOC,2022-05-16 09:11:07,Packed On Time,2022-05-16 08:33:49,37.3,False,False,Morning
26125,URwcG0ZL3B,STANDARD,1,3.44,SIOC,SIOC,2022-05-13 11:03:45,Packed On Time,2022-05-13 08:41:57,141.8,True,False,Morning
26126,URwq6kP0NB,STANDARD,1,4.83,K20,K20,2022-05-13 15:33:19,Packed On Time,2022-05-13 14:42:30,50.82,True,False,Noon
26127,URJCyHH00B,STANDARD,1,1.49,N5,N5,2022-05-13 14:32:35,Packed On Time,2022-05-13 11:35:04,177.52,True,False,Noon
26128,URJDXHV0xB,STANDARD,1,1.9,N1,N1,2022-05-13 12:59:23,Packed On Time,2022-05-13 09:38:42,200.68,True,False,Morning
26129,URNYxHH0FB,STANDARD,1,4.34,K20,K20,2022-05-13 09:30:03,Packed On Time,2022-05-13 08:57:52,32.18,True,False,Morning
26130,URV24HW05B,STANDARD,1,5.82,SIOC,SIOC,2022-05-13 17:16:53,Packed On Time,2022-05-13 16:08:56,67.95,True,False,Eve
26131,UR1RgRX04B,STANDARD,1,9.759,SIOC,SIOC,2022-05-13 10:34:42,Packed On Time,2022-05-13 08:22:47,131.92,True,False,Morning
26132,URgcr8250CB,STANDARD,1,11.239,N17,N17,2022-05-13 12:26:56,Packed On Time,2022-05-13 10:51:59,94.95,True,False,Morning
26133,URgdmDj0cB,STANDARD,1,2.16,N14,N14,2022-05-16 10:33:50,Packed On Time,2022-05-16 08:39:13,114.62,True,False,Morning
26134,URnT5XQLYB,STANDARD,1,2.36,N7,N7,2022-05-15 14:33:55,Packed On Time,2022-05-15 11:55:49,158.1,True,False,Noon
26135,URwsmyc0qB,STANDARD,1,5.8,SIOC,SIOC,2022-05-13 09:57:40,Packed On Time,2022-05-13 08:11:27,106.22,True,False,Morning
26136,URCx7HF0lB,STANDARD,1,6.459,SIOC,SIOC,2022-05-13 15:02:26,Packed On Time,2022-05-13 08:58:56,363.5,True,False,Noon
26137,URGRYcS08B,STANDARD,1,1.64,N0,N0,2022-05-13 14:09:51,Packed On Time,2022-05-13 11:23:28,166.38,True,False,Noon
26138,URGTFQX05B,STANDARD,1,5.8,SIOC,SIOC,2022-05-13 09:57:19,Packed On Time,2022-05-13 08:11:39,105.67,True,False,Morning
26139,URXQ5yT03B,STANDARD,1,8.859,SIOC,SIOC,2022-05-13 09:27:07,Packed On Time,2022-05-13 09:01:50,25.28,True,False,Morning
26140,UR3XfC4GQB,STANDARD,1,7.679,SIOC,SIOC,2022-05-13 10:09:38,Packed On Time,2022-05-13 08:48:08,81.5,True,False,Morning
26141,UR6G2QF0rB,STANDARD,1,0.43,N23,N23,2022-05-13 07:49:43,Packed On Time,2022-05-13 07:04:52,44.85,True,False,Early Morning
26142,UR67xs82LnB,STANDARD,1,8.099,SIOC,SIOC,2022-05-13 08:19:33,Packed On Time,2022-05-13 07:57:12,22.35,True,False,Early Morning
26143,URgMfHM0YB,STANDARD,1,1.307,N0,N0,2022-05-13 10:22:49,Packed On Time,2022-05-13 06:49:29,213.33,True,False,Morning
26144,URJcD0jLyB,STANDARD,1,4.42,SIOC,SIOC,2022-05-13 10:12:34,Packed On Time,2022-05-13 08:49:45,82.82,True,False,Morning
26145,URJwDXvLSB,MITEM,2,1.0,N0,,2022-05-13 08:44:03,Packed On Time,2022-05-13 06:39:16,124.78,False,True,Early Morning
26146,URJPcBt0sB,STANDARD,1,5.31,K20,K20,2022-05-16 09:24:58,Packed On Time,2022-05-16 08:25:11,59.78,True,False,Morning
26147,URNsK3PLFB,STANDARD,1,1.48,N16,N16,2022-05-13 09:28:40,Packed On Time,2022-05-13 08:53:42,34.97,True,False,Morning
26148,URVCDWqLCB,STANDARD,1,1.7,N23,SIOC,2022-05-16 14:42:32,Packed On Time,2022-05-16 13:16:22,86.17,False,False,Noon
26149,UR1YKH20bB,STANDARD,1,6.0,N26,CUSTOMBOX,2022-05-13 17:21:46,Packed On Time,2022-05-13 16:19:34,62.2,False,False,Eve
26150,UR3SVbG0NB,STANDARD,1,5.6,N30,N30,2022-05-16 11:50:19,Packed On Time,2022-05-16 10:21:50,88.48,True,False,Morning
26151,UR32W82X0yB,STANDARD,1,5.534,SIOC,SIOC,2022-05-13 09:08:04,Packed On Time,2022-05-13 07:08:02,120.03,True,False,Morning
26152,UR642bf0xB,STANDARD,1,0.819,LS1,LS1,2022-05-13 17:25:45,Packed On Time,2022-05-13 16:03:31,82.23,True,False,Eve
26153,URnpryD0GB,STANDARD,1,7.179,N16,N16,2022-05-13 09:41:52,Packed On Time,2022-05-13 06:54:09,167.72,True,False,Morning
26154,URnLkR20rB,STANDARD,1,3.53,N5,N5,2022-05-13 14:34:51,Packed On Time,2022-05-13 13:51:43,43.13,True,False,Noon
26155,URnY6BG03B,STANDARD,1,3.4,N30,SIOC,2022-05-13 10:17:04,Packed On Time,2022-05-13 08:57:26,79.63,False,False,Morning
26156,URwnvmdL3B,STANDARD,1,1.37,N1,N5,2022-05-13 10:28:52,Packed On Time,2022-05-13 08:22:41,126.18,False,False,Morning
26157,URCqD0CLCB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:34:18,Packed On Time,2022-05-13 06:48:25,105.88,True,False,Early Morning
26158,URJYdhJLpB,STANDARD,1,2.18,K20,K20,2022-05-13 09:21:55,Packed On Time,2022-05-13 08:09:12,72.72,True,False,Morning
26159,URVjq85GxB,STANDARD,1,0.32,N23,N23,2022-05-13 09:45:31,Packed On Time,2022-05-13 07:55:08,110.38,True,False,Morning
26160,URV4s2z0tB,STANDARD,1,5.82,SIOC,SIOC,2022-05-13 09:17:45,Packed On Time,2022-05-13 08:13:00,64.75,True,False,Morning
26161,URXv82lDL6B,STANDARD,1,4.04,N10,K20,2022-05-13 18:54:21,Packed On Time,2022-05-13 16:40:50,133.52,False,False,Eve
26162,URXS6sLLhB,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:32:12,Packed On Time,2022-05-13 06:48:51,103.35,True,False,Early Morning
26163,URX1MHr0WB,STANDARD,1,2.649,N17,N17,2022-05-13 10:36:56,Packed On Time,2022-05-13 08:25:37,131.32,True,False,Morning
26164,UR1g1sfL3B,STANDARD,1,10.409,SIOC,SIOC,2022-05-13 08:20:15,Packed On Time,2022-05-13 06:57:37,82.63,True,False,Early Morning
